# station table. *_ref are ODE-Blasius references from analysis/laminar_bl.jl,
# never reconstructed from DNS values or error columns.
index,x,Cf,Cf_ref,Cf_rel_err,H12,H12_ref,H12_rel_err,dstar,dstar_ref,dstar_rel_err,theta,theta_ref,theta_rel_err,delta99,Ue,similarity_L2,similarity_npts
47,0.065361930294906168,0.0024164548402987166,0.0024172979115798668,0.0003487659825094487,2.5916228440641449,2.5911001960244264,0.00020170892677958725,0.0047282252658056058,0.0047276141526557151,0.00012926459946977623,0.0018244264502588164,0.0018245586025231219,7.2429717589069865e-05,0.013491022190976179,0.99999575578560318,2.0585456460776875e-05,233
48,0.066782841823056299,0.0024141626418320824,0.0024150260345255454,0.00035750864840373899,2.5916255186184967,2.5911001960244264,0.00020274113477983,0.0047326875457049458,0.004732062404013593,0.00013210766003901941,0.001826146374815669,0.0018262753448415792,7.0619157332666747e-05,0.01350403253962648,0.99999557336491685,2.1278851373073432e-05,233
49,0.068203753351206431,0.0024118769411603609,0.0024127605552368946,0.00036622534905745061,2.5916281910909276,2.5911001960244264,0.00020377253929093671,0.0047371457623868489,0.0047365064860191422,0.00013496790716821771,0.0018278647294667609,0.0018279904780550179,6.8790614484404858e-05,0.01351693416799921,0.99999538817253075,2.1929510622910135e-05,234
50,0.069624664879356563,0.0024095977121085595,0.0024105014436760696,0.00037491434401795389,2.5916308604227298,2.5911001960244264,0.00020480273171898664,0.0047415999224367225,0.0047409464102587022,0.00013784424489720939,0.0018295815175095205,0.001829704006635029,6.6944776348705024e-05,0.013529728619893946,0.99999520028244027,2.2629801189778658e-05,234
51,0.071045576407506708,0.0024073248873343325,0.002408248659071788,0.00038358652624001467,2.5916332891642795,2.5911001960244264,0.00020574007160008433,0.0047460503587095498,0.0047453821667263248,0.00014080888740852719,0.0018312970351758379,0.0018314159267199522,6.4917827992900997e-05,0.013542418760563233,0.9999950188454888,2.3338151898508236e-05,234
52,0.07246648793565684,0.0024050585264372053,0.0024060021932992602,0.00039221363333876363,2.5916359397621225,2.5911001960244264,0.0002067630339104794,0.0047504964385828531,0.0047498138092647692,0.00014371706881485826,0.0018330107117664393,0.0018331262590896705,6.3032932215249115e-05,0.013555003439985324,0.99999482607078716,2.4046213602178408e-05,234
53,0.073887399463806971,0.0024027985635963513,0.0024037620064308435,0.00040080624950171277,2.5916385834883577,2.5911001960244264,0.00020778334421701225,0.0047549384825823198,0.0047542413286963889,0.00014663830414391081,0.0018347228324491721,0.0018348350002021961,6.1132337791461642e-05,0.013567485433076907,0.99999463072205252,2.4757594215623443e-05,234
54,0.075308310991957103,0.0024005449723882941,0.0024015280692863848,0.00040936306789983966,2.5916412190101825,2.5911001960244264,0.00020880048814252405,0.0047593764978081246,0.0047586647365518379,0.00014957163315575686,0.0018364334009264825,0.0018365421545076281,5.9216490554631974e-05,0.013579866190352834,0.99999443280435296,2.5418111752257584e-05,235
55,0.076729222520107235,0.0023982976784144164,0.0023993003402538664,0.00041789759398936082,2.5916435712261352,2.5911001960244264,0.00020970829400672507,0.0047638108706333443,0.0047630840192523401,0.00015260099928246848,0.0018381427614212909,0.0018382477167654223,5.7095321361843753e-05,0.013592148659269939,0.99999424284354244,2.6139112760600348e-05,235
56,0.078150134048257366,0.0023960567544764025,0.0023970788154108113,0.00042637769264739926,2.5916461767914369,2.5911001960244264,0.00021071387661821054,0.0047682408633870667,0.0047674992375662329,0.00015555866584939402,0.001839850248883257,0.0018399517104282944,5.5143591248804213e-05,0.01360433124961275,0.99999404011519966,2.6858133942169807e-05,235
