station,index,x,xeff,Rex,Ue,y,eta,u_over_Ue,blasius_fp,residual
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.010772238514173998,3.42486832221666,0.90454028859100399,0.90466086163686388,-0.00012057304585988415
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.010913978494623656,3.4699323790879317,0.90963825835284362,0.90975496443038795,-0.00011670607754432627
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.011055718475073313,3.5149964359592034,0.91453257326578263,0.91464547515857531,-0.00011290189279267171
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.011197458455522972,3.5600604928304755,0.91922702017328606,0.91933618434954179,-0.00010916417625572716
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.01133919843597263,3.6051245497017472,0.92372557182719262,0.92383106816685201,-0.00010549633965939442
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.011480938416422287,3.6501886065730189,0.92803237204381406,0.9281342735634448,-0.00010190151963074268
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.011622678396871946,3.695252663444291,0.93215172057326379,0.93225010314959733,-9.8382576333544414e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.011764418377321603,3.7403167203155627,0.93608805776714976,0.93618299986014608,-9.4942092996319616e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.011906158357771261,3.7853807771868344,0.93984594912885333,0.93993753150521819,-9.1582376364862661e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.01204789833822092,3.8304448340581065,0.9434300698290421,0.94351837304943009,-8.8303220387997428e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.012189638318670577,3.8755088909293782,0.94684518926684469,0.94693029708490362,-8.5107818058927087e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.012331378299120234,3.9205729478006499,0.9500961557543105,0.95017815440327369,-8.1998648963188536e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.012473118279569893,3.965637004671922,0.95318788139860355,0.9532668583384265,-7.8976939822950065e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.012614858260019551,4.0107010615431937,0.95612532725244614,0.95620137090863744,-7.6043656191293607e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.012756598240469208,4.0557651184144659,0.95891348879927851,0.95898668830781886,-7.3199508540344738e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.012898338220918865,4.1008291752857371,0.96155738183497064,0.96162782679417846,-7.0444959207827118e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.013040078201368524,4.1458932321570092,0.96406202880304781,0.96412980903322743,-6.7780230179614875e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.013181818181818182,4.1909572890282814,0.96643244563529607,0.96649765094692397,-6.5205311627902773e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.013323558162267839,4.2360213458995526,0.96867362914427346,0.96873634833227085,-6.2719187997384296e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.013465298142717498,4.2810854027708247,0.97079054500877437,0.97085086576318413,-6.0320754409759481e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.013607038123167155,4.3261494596420969,0.97278811638779838,0.97284612737806353,-5.8010990265144891e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.013748778103616813,4.3712135165133681,0.97467121319294148,0.97472700224628017,-5.5789053338695105e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.013890518084066472,4.4162775733846402,0.97644464204364068,0.97649829596445903,-5.3653920818352852e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.014032258064516129,4.4613416302559123,0.97811313692417501,0.97816474132528164,-5.1604401106630782e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.014173998044965786,4.5064056871271836,0.97968135055605721,0.97973098970191841,-4.9639145861202216e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.014315738025415446,4.5514697439984557,0.98115384649415738,0.98120160315640392,-4.7756662246545289e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.014457478005865103,4.5965338008697278,0.98253509195001243,0.98258104727529583,-4.5955325283397741e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.01459921798631476,4.6415978577409991,0.98382945134096578,0.98387368473119563,-4.4233390229853065e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.014740957966764419,4.6866619146122721,0.98504118055933221,0.98508376812993304,-4.2587570600827185e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.014882697947214077,4.7317259714835433,0.98617442195156291,0.9862154394047975,-4.1017453234593049e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.015024437927663734,4.7767900283548155,0.98723319999354153,0.98727272104650377,-3.9521052962232517e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.015166177908113391,4.8218540852260867,0.98822141764455473,0.98825951390534028,-3.8096260785547287e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.01530791788856305,4.8669181420973588,0.98914285335929764,0.98917959426696966,-3.67409076720282e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.015449657869012708,4.911982198968631,0.99000115873437755,0.990036611510142,-3.5452775764444056e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.015591397849462365,4.9570462558399022,0.99079985676331506,0.99083408637248105,-3.4229609165992159e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.015733137829912022,5.0021103127111743,0.991542340671828,0.99157540979612335,-3.3069124295348473e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.015874877810361683,5.0471743695824465,0.9922318733034089,0.99226384232314868,-3.1969019739785942e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.01601661779081134,5.0922384264537186,0.99287158702367706,0.99290251347851088,-3.0926454833823946e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.016158357771260998,5.1373024833249898,0.99346448411094646,0.99349442349454586,-2.9939383599408842e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.016300097751710655,5.182366540196262,0.99401343759947136,0.99404244347405224,-2.9005874580878555e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.016441837732160312,5.2274305970675332,0.99452119254145543,0.9945493161774619,-2.8123636006460728e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.01658357771260997,5.2724946539388053,0.99499036765356086,0.99501765805322728,-2.7290399666424214e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.016725317693059627,5.3175587108100766,0.99542345731374826,0.99544996124120932,-2.6503927461063448e-05
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.016867057673509288,5.3626227676813496,0.99582283387451875,0.99584859589189212,-2.5762017373365254e-05
